Transaction,OFFENSE_Code,PSA_ID,AvgTmp,AvgHumid,Precip,Season,Weekend,Period
24044,Theft/Other,105,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
24045,Assault,103,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
24046,Burglary,105,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
24047,Theft/Other,104,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
24048,Theft/Auto,107,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
24049,Theft/Other,308,Temp >71,Humid 50-75%,Precip 0-1,Winter,Weekend,Afternoon
24050,Theft/Other,103,Temp >71,Humid 50-75%,Precip 0-1,Winter,Weekday,Afternoon
24051,Theft/Other,105,Temp >71,Humid 50-75%,Precip 0-1,Winter,Weekday,Afternoon
24052,Theft/Auto,107,Temp >71,Humid 50-75%,Precip 0-1,Winter,Weekday,Afternoon
24053,Theft/Auto,104,Temp >71,Humid 50-75%,Precip 0-1,Winter,Weekday,Afternoon
24054,Theft/Auto,104,Temp 52-71,Humid 75-100%,Precip 0-1,Fall,Weekday,Afternoon
24055,Theft/Auto,107,Temp 52-71,Humid 75-100%,Precip 0-1,Fall,Weekday,Afternoon
24056,Theft/Auto,106,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
24057,Assault,106,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
24058,Theft/Auto,507,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24059,Theft/Other,106,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
24060,Assault,108,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
24061,Motor Vehicle Theft,104,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
24062,Robbery,501,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
24063,Robbery,105,Temp >71,Humid 50-75%,Precip 2-3,Fall,Weekday,Midnight
24064,Motor Vehicle Theft,104,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Evening
24065,Theft/Auto,108,Temp >71,Humid 50-75%,Precip 2-3,Fall,Weekday,Morning
24066,Theft/Auto,105,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24067,Theft/Auto,507,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24068,Theft/Other,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24069,Burglary,106,Temp >71,Humid 50-75%,Precip 0-1,Winter,Weekday,Afternoon
24070,Robbery,103,Temp >71,Humid 50-75%,Precip 0-1,Winter,Weekday,Evening
24071,Theft/Other,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24072,Theft/Other,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24073,Motor Vehicle Theft,108,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24074,Theft/Other,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24075,Theft/Other,106,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24076,Theft/Other,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24077,Theft/Other,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24078,Theft/Auto,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24079,Theft/Other,108,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
24080,Theft/Auto,107,Temp 52-71,Humid 50-75%,Precip 0-1,Summer,Weekend,Afternoon
24081,Theft/Other,108,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24082,Theft/Auto,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24083,Robbery,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24084,Burglary,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24085,Theft/Auto,506,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24086,Theft/Auto,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24087,Theft/Auto,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24088,Theft/Auto,506,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24089,Burglary,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Evening
24090,Robbery,307,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
24091,Theft/Other,506,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
24092,Motor Vehicle Theft,105,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
24093,Theft/Other,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
24094,Theft/Other,506,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
24095,Theft/Auto,104,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
24096,Theft/Auto,108,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
24097,Theft/Auto,107,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
24098,Theft/Auto,507,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
24099,Motor Vehicle Theft,104,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
24100,Theft/Auto,104,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
24101,Theft/Auto,104,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Afternoon
24102,Theft/Auto,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24103,Theft/Other,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24104,Assault,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
24105,Assault,105,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
24106,Assault,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
24107,Theft/Other,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24108,Theft/Other,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
24109,Theft/Other,507,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
24110,Theft/Other,506,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
24111,Theft/Auto,108,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
24112,Robbery,108,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
24113,Motor Vehicle Theft,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Evening
24114,Theft/Other,105,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Evening
24115,Theft/Auto,106,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24116,Theft/Other,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24117,Theft/Auto,102,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24118,Theft/Auto,106,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Midnight
24119,Theft/Auto,104,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
24120,Theft/Other,107,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
24121,Theft/Auto,107,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
24122,Theft/Auto,104,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekend,Midnight
24123,Theft/Other,107,Temp >71,Humid 50-75%,Precip 0-1,Summer,Weekday,Morning
24124,Theft/Auto,104,Temp 52-71,Humid 75-100%,Precip 0-1,Fall,Weekend,Morning
24125,Theft/Auto,308,Temp >71,Humid 50-75%,Precip 0-1,Winter,Weekend,Morning
24126,Theft/Auto,308,Temp >71,Humid 50-75%,Precip 0-1,Winter,Weekend,Morning
24127,Theft/Other,108,Temp >71,Humid 50-75%,Precip 0-1,Winter,Weekend,Morning
24128,Theft/Other,108,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24129,Burglary,501,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
24130,Burglary,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24131,Burglary,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24132,Robbery,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24133,Robbery,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24134,Theft/Auto,106,Temp >71,Humid 75-100%,Precip 2-3,Fall,Weekend,Morning
24135,Robbery,108,Temp >71,Humid 75-100%,Precip 2-3,Fall,Weekend,Morning
24136,Theft/Auto,106,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
24137,Theft/Auto,107,Temp >71,Humid 75-100%,Precip 2-3,Fall,Weekend,Afternoon
24138,Theft/Auto,108,Temp >71,Humid 75-100%,Precip 2-3,Fall,Weekend,Afternoon
24139,Theft/Other,107,Temp >71,Humid 75-100%,Precip 2-3,Fall,Weekend,Afternoon
24140,Theft/Other,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Evening
24141,Motor Vehicle Theft,105,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24142,Motor Vehicle Theft,108,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24143,Theft/Other,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
24144,Theft/Auto,308,Temp >71,Humid 50-75%,Precip 0-1,Winter,Weekend,Midnight
24145,Theft/Auto,107,Temp >71,Humid 50-75%,Precip 1-2,Fall,Weekday,Evening
24146,Theft/Auto,104,Temp >71,Humid 50-75%,Precip 1-2,Fall,Weekday,Evening
24147,Assault,107,Temp >71,Humid 50-75%,Precip 1-2,Fall,Weekday,Evening
24148,Theft/Other,103,Temp >71,Humid 50-75%,Precip 1-2,Fall,Weekday,Evening
24149,Theft/Auto,108,Temp >71,Humid 25-50%,Precip 0-1,Fall,Weekday,Afternoon
24150,Burglary,104,Temp >71,Humid 25-50%,Precip 0-1,Fall,Weekday,Morning
24151,Theft/Other,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24152,Theft/Other,107,Temp >71,Humid 25-50%,Precip 0-1,Fall,Weekday,Afternoon
24153,Theft/Other,104,Temp >71,Humid 25-50%,Precip 0-1,Fall,Weekday,Afternoon
24154,Theft/Other,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Midnight
24155,Theft/Other,108,Temp >71,Humid 75-100%,Precip 0-1,Fall,Weekday,Morning
24156,Theft/Auto,104,Temp >71,Humid 75-100%,Precip 0-1,Fall,Weekday,Afternoon
24157,Motor Vehicle Theft,108,Temp >71,Humid 75-100%,Precip 0-1,Fall,Weekday,Morning
24158,Theft/Auto,506,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24159,Theft/Other,506,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
24160,Robbery,308,Temp >71,Humid 50-75%,Precip 0-1,Winter,Weekend,Midnight
24161,Theft/Other,106,Temp >71,Humid 50-75%,Precip 0-1,Winter,Weekend,Morning
24162,Theft/Other,105,Temp >71,Humid 50-75%,Precip 0-1,Winter,Weekend,Morning
24163,Theft/Other,107,Temp >71,Humid 50-75%,Precip 0-1,Winter,Weekday,Morning
24164,Burglary,107,Temp >71,Humid 75-100%,Precip 0-1,Winter,Weekday,Morning
24165,Theft/Other,108,Temp >71,Humid 75-100%,Precip 0-1,Winter,Weekday,Morning
24166,Theft/Auto,107,Temp >71,Humid 75-100%,Precip 0-1,Winter,Weekday,Afternoon
24167,Theft/Other,507,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24168,Robbery,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Midnight
24169,Theft/Auto,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
24170,Motor Vehicle Theft,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
24171,Motor Vehicle Theft,507,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24172,Theft/Auto,107,Temp >71,Humid 50-75%,Precip 0-1,Winter,Weekend,Afternoon
24173,Theft/Other,308,Temp >71,Humid 50-75%,Precip 0-1,Winter,Weekend,Afternoon
24174,Theft/Auto,106,Temp >71,Humid 50-75%,Precip 0-1,Winter,Weekend,Morning
24175,Theft/Other,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24176,Motor Vehicle Theft,106,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24177,Theft/Other,506,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
24178,Theft/Other,104,Temp >71,Humid 75-100%,Precip 0-1,Winter,Weekday,Afternoon
24179,Theft/Auto,107,Temp >71,Humid 75-100%,Precip 0-1,Winter,Weekday,Afternoon
24180,Theft/Other,104,Temp >71,Humid 75-100%,Precip 0-1,Winter,Weekday,Afternoon
24181,Theft/Auto,107,Temp >71,Humid 50-75%,Precip 1-2,Fall,Weekday,Afternoon
24182,Theft/Other,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24183,Theft/Other,108,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
24184,Robbery,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
24185,Theft/Auto,507,Temp >71,Humid 50-75%,Precip 0-1,Winter,Weekend,Evening
24186,Theft/Auto,308,Temp >71,Humid 75-100%,Precip 2-3,Fall,Weekend,Midnight
24187,Theft/Auto,108,Temp >71,Humid 75-100%,Precip 2-3,Fall,Weekend,Morning
24188,Burglary,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24189,Motor Vehicle Theft,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
24190,Theft/Other,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24191,Motor Vehicle Theft,108,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24192,Theft/Auto,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24193,Theft/Other,108,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24194,Theft/Other,105,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24195,Assault,308,Temp >71,Humid 75-100%,Precip 0-1,Fall,Weekday,Midnight
24196,Burglary,108,Temp >71,Humid 75-100%,Precip 0-1,Fall,Weekday,Midnight
24197,Robbery,106,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24198,Theft/Auto,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24199,Theft/Other,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24200,Theft/Other,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24201,Burglary,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24202,Theft/Other,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24203,Assault,108,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24204,Theft/Other,102,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24205,Theft/Other,506,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
24206,Theft/Auto,108,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
24207,Theft/Other,106,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24208,Theft/Other,106,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24209,Theft/Other,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24210,Theft/Auto,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24211,Theft/Other,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24212,Theft/Auto,507,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
24213,Theft/Other,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24214,Theft/Other,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
24215,Theft/Other,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
24216,Assault,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Evening
24217,Theft/Other,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24218,Assault,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
24219,Theft/Other,305,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Midnight
24220,Theft/Auto,506,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Midnight
24221,Robbery,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Midnight
24222,Theft/Auto,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Midnight
24223,Theft/Other,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24224,Assault,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24225,Assault,108,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24226,Theft/Other,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24227,Theft/Other,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24228,Burglary,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24229,Theft/Other,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24230,Theft/Auto,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24231,Theft/Other,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24232,Theft/Other,103,Temp >71,Humid 25-50%,Precip 0-1,Fall,Weekday,Afternoon
24233,Theft/Other,108,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24234,Theft/Auto,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24235,Theft/Auto,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24236,Theft/Other,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24237,Theft/Auto,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
24238,Theft/Auto,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24239,Theft/Auto,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24240,Motor Vehicle Theft,105,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
24241,Theft/Other,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24242,Theft/Other,105,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24243,Theft/Auto,507,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24244,Theft/Other,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24245,Theft/Auto,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24246,Theft/Auto,105,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24247,Theft/Auto,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
24248,Theft/Other,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24249,Theft/Other,105,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24250,Theft/Auto,507,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
24251,Theft/Auto,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24252,Theft/Auto,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24253,Theft/Other,108,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24254,Theft/Other,102,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24255,Theft/Other,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24256,Robbery,104,Temp >71,Humid 25-50%,Precip 0-1,Fall,Weekday,Midnight
24257,Burglary,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24258,Robbery,108,Temp >71,Humid 25-50%,Precip 0-1,Fall,Weekday,Evening
24259,Motor Vehicle Theft,507,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
24260,Theft/Auto,108,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24261,Theft/Other,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24262,Theft/Other,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24263,Robbery,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24264,Assault,507,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Midnight
24265,Theft/Auto,506,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24266,Theft/Other,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24267,Sex Abuse,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
24268,Theft/Auto,105,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24269,Theft/Other,106,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24270,Theft/Other,105,Temp >71,Humid 25-50%,Precip 0-1,Fall,Weekday,Evening
24271,Assault,105,Temp >71,Humid 25-50%,Precip 0-1,Fall,Weekday,Evening
24272,Theft/Other,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
24273,Theft/Auto,102,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24274,Theft/Auto,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24275,Theft/Other,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24276,Theft/Other,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24277,Theft/Auto,106,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24278,Theft/Other,506,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24279,Theft/Other,105,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24280,Burglary,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24281,Theft/Other,106,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24282,Motor Vehicle Theft,108,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24283,Theft/Auto,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24284,Theft/Auto,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24285,Theft/Auto,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24286,Robbery,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24287,Theft/Other,105,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
24288,Theft/Auto,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Midnight
24289,Theft/Auto,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Midnight
24290,Assault,506,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Midnight
24291,Theft/Other,106,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
24292,Burglary,105,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Morning
24293,Assault,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Midnight
24294,Theft/Auto,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
24295,Theft/Auto,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
24296,Theft/Auto,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
24297,Theft/Auto,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
24298,Theft/Auto,105,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
24299,Theft/Auto,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Afternoon
24300,Theft/Auto,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24301,Burglary,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Evening
24302,Theft/Other,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Evening
24303,Theft/Auto,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Evening
24304,Robbery,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Evening
24305,Theft/Auto,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Evening
24306,Motor Vehicle Theft,106,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24307,Theft/Auto,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24308,Motor Vehicle Theft,105,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24309,Theft/Other,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24310,Theft/Other,106,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24311,Theft/Auto,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Morning
24312,Theft/Other,103,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24313,Theft/Auto,501,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24314,Theft/Auto,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24315,Theft/Auto,506,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24316,Burglary,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24317,Theft/Other,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24318,Burglary,108,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24319,Theft/Other,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24320,Theft/Other,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24321,Theft/Other,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24322,Theft/Other,104,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
24323,Assault,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekend,Midnight
24324,Theft/Auto,308,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24325,Theft/Other,107,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Evening
24326,Theft/Other,108,Temp >71,Humid 50-75%,Precip 0-1,Fall,Weekday,Afternoon
